date;time;severity;message;
2023-05-26;23:50:44.676;DriverVerbose;MBDRV: res=0, received 247 bytes (F7,03,F2,18,0C,07,0F,2C,16,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,64,00,05,13,8B,00,00,00,02,09,6B,00,06,13,8B,00,00,00,02,09,61,00,06,13,8A,00,00,00,02,00,01,00,00,00,07,FF,FF,FF,C4,00,00,00,00,00,00,00,00,09,61,00,02,00,00,00,01,00,00,00,00,09,65,00,03,00,00,00,01,00,00,00,02,09,5D,00,02,00,00,00,01,00,00,00,01,00,00,00,28,00,00,00,0D,00,00,00,09,00,00,00,01,00,00,00,42,00,01,00,CE,00,00,00,C5,40,20,;
2023-05-26;23:50:44.676;DriverRead;MBDRV: Response to read command OK (res=0, item='running_data', slave=247, addr=65535, func=3 (read holding registers), count=121, val1=0x180C, val2=0x070F;
2023-05-26;23:50:44.676;DriverRead;MBDRV: Requesting item='external_comm_data', slave=247, addr=36003, func=3 (read holding registers), count=40;
2023-05-26;23:50:44.676;DriverVerbose;MBDRV: sent 8 bytes (F7,03,8C,A3,00,28,8B,F0);
2023-05-26;23:50:44.776;DriverVerbose;MBDRV: res=0, received 85 bytes (F7,03,50,00,00,00,01,FF,DC,FF,F4,FF,F7,FF,C5,01,FE,FF,33,FF,AA,FF,CA,FF,88,13,8B,41,20,00,00,48,8E,7C,40,FF,FF,FF,DC,FF,FF,FF,F4,FF,FF,FF,F7,FF,FF,FF,C5,00,00,00,B4,00,00,00,9F,00,00,00,AA,00,00,01,FE,FF,FF,FF,42,FF,FF,FF,64,FF,FF,FF,57,FF,FF,FD,FD,A6,48);
2023-05-26;23:50:44.776;DriverRead;MBDRV: Response to read command OK (res=0, item='external_comm_data', slave=247, addr=65535, func=3 (read holding registers), count=40, val1=0x0000, val2=0x0001;
2023-05-26;23:50:44.776;DriverRead;MBDRV: Requesting item='BMS', slave=247, addr=37002, func=3 (read holding registers), count=22;
2023-05-26;23:50:44.776;DriverVerbose;MBDRV: sent 8 bytes (F7,03,90,8A,00,16,DC,78);
2023-05-26;23:50:44.876;DriverVerbose;MBDRV: res=0, received 49 bytes (F7,03,2C,00,00,00,00,00,00,00,01,10,00,00,00,00,00,00,00,00,00,01,01,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,96,9C);
2023-05-26;23:50:44.876;DriverRead;MBDRV: Response to read command OK (res=0, item='BMS', slave=247, addr=65535, func=3 (read holding registers), count=22, val1=0x0000, val2=0x0000;
2023-05-26;23:50:44.926;DriverRead;MBDRV: Requesting item='running_data', slave=247, addr=35100, func=3 (read holding registers), count=121;
2023-05-26;23:50:44.926;DriverVerbose;MBDRV: sent 8 bytes (F7,03,89,1C,00,79,7B,24);
2023-05-26;23:50:45.176;DriverVerbose;MBDRV: res=0, received 247 bytes (F7,03,F2,18,0C,07,0F,2C,16,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,64,00,05,13,8B,00,00,00,02,09,6F,00,06,13,8B,00,00,00,02,09,5E,00,06,13,8A,00,00,00,01,00,01,00,00,00,08,FF,FF,FF,C5,00,00,00,00,00,00,00,00,09,61,00,02,00,00,00,01,00,00,00,00,09,65,00,03,00,00,00,01,00,00,00,00,09,5D,00,02,00,00,00,01,00,00,00,00,00,00,00,26,00,00,00,0E,00,00,00,0A,00,00,00,00,00,00,00,43,00,01,00,CE,00,00,00,C5,40,20,;
2023-05-26;23:50:45.176;DriverRead;MBDRV: Response to read command OK (res=0, item='running_data', slave=247, addr=65535, func=3 (read holding registers), count=121, val1=0x180C, val2=0x070F;
2023-05-26;23:50:45.176;DriverRead;MBDRV: Requesting item='external_comm_data', slave=247, addr=36003, func=3 (read holding registers), count=40;
2023-05-26;23:50:45.176;DriverVerbose;MBDRV: sent 8 bytes (F7,03,8C,A3,00,28,8B,F0);
2023-05-26;23:50:45.276;DriverVerbose;MBDRV: res=0, received 85 bytes (F7,03,50,00,00,00,01,FF,D9,FF,F3,FF,F8,FF,C3,02,02,FF,3C,FF,AC,FF,CA,FF,8D,13,8B,41,20,00,00,48,8E,7C,40,FF,FF,FF,D9,FF,FF,FF,F3,FF,FF,FF,F8,FF,FF,FF,C3,00,00,00,B6,00,00,00,A0,00,00,00,AB,00,00,02,02,FF,FF,FF,42,FF,FF,FF,64,FF,FF,FF,57,FF,FF,FD,FC,42,13);
2023-05-26;23:50:45.276;DriverRead;MBDRV: Response to read command OK (res=0, item='external_comm_data', slave=247, addr=65535, func=3 (read holding registers), count=40, val1=0x0000, val2=0x0001;
2023-05-26;23:50:45.276;DriverRead;MBDRV: Requesting item='BMS', slave=247, addr=37002, func=3 (read holding registers), count=22;
2023-05-26;23:50:45.276;DriverVerbose;MBDRV: sent 8 bytes (F7,03,90,8A,00,16,DC,78);
2023-05-26;23:50:45.376;DriverVerbose;MBDRV: res=0, received 49 bytes (F7,03,2C,00,00,00,00,00,00,00,01,10,00,00,00,00,00,00,00,00,00,01,01,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,96,9C);
2023-05-26;23:50:45.376;DriverRead;MBDRV: Response to read command OK (res=0, item='BMS', slave=247, addr=65535, func=3 (read holding registers), count=22, val1=0x0000, val2=0x0000;
2023-05-26;23:50:45.426;DriverRead;MBDRV: Requesting item='running_data', slave=247, addr=35100, func=3 (read holding registers), count=121;
2023-05-26;23:50:45.426;DriverVerbose;MBDRV: sent 8 bytes (F7,03,89,1C,00,79,7B,24);
2023-05-26;23:50:45.676;DriverVerbose;MBDRV: res=0, received 247 bytes (F7,03,F2,18,0C,07,0F,2C,17,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,68,00,05,13,8B,00,00,00,02,09,6B,00,06,13,8B,00,00,00,02,09,5E,00,06,13,8B,00,00,00,01,00,01,00,00,00,07,FF,FF,FF,C5,00,00,00,00,00,00,00,00,09,69,00,02,00,00,00,01,00,00,00,00,09,66,00,03,00,00,00,01,00,00,00,00,09,5E,00,02,00,00,00,01,00,00,00,00,00,00,00,27,00,00,00,0F,00,00,00,09,00,00,00,01,00,00,00,41,00,01,00,CE,00,00,00,C5,40,20,;
2023-05-26;23:50:45.676;DriverRead;MBDRV: Response to read command OK (res=0, item='running_data', slave=247, addr=65535, func=3 (read holding registers), count=121, val1=0x180C, val2=0x070F;
2023-05-26;23:50:45.676;DriverRead;MBDRV: Requesting item='external_comm_data', slave=247, addr=36003, func=3 (read holding registers), count=40;
2023-05-26;23:50:45.676;DriverVerbose;MBDRV: sent 8 bytes (F7,03,8C,A3,00,28,8B,F0);
2023-05-26;23:50:45.776;DriverVerbose;MBDRV: res=0, received 85 bytes (F7,03,50,00,00,00,01,FF,D4,FF,F3,FF,F8,FF,BE,02,01,FF,3C,FF,AC,FF,CA,FF,8D,13,8B,41,20,00,00,48,8E,7C,40,FF,FF,FF,D4,FF,FF,FF,F3,FF,FF,FF,F8,FF,FF,FF,BE,00,00,00,B5,00,00,00,A0,00,00,00,AB,00,00,02,01,FF,FF,FF,3B,FF,FF,FF,64,FF,FF,FF,57,FF,FF,FD,F6,3B,58);
2023-05-26;23:50:45.776;DriverRead;MBDRV: Response to read command OK (res=0, item='external_comm_data', slave=247, addr=65535, func=3 (read holding registers), count=40, val1=0x0000, val2=0x0001;
2023-05-26;23:50:45.776;DriverRead;MBDRV: Requesting item='BMS', slave=247, addr=37002, func=3 (read holding registers), count=22;
2023-05-26;23:50:45.776;DriverVerbose;MBDRV: sent 8 bytes (F7,03,90,8A,00,16,DC,78);
2023-05-26;23:50:45.876;DriverVerbose;MBDRV: res=0, received 49 bytes (F7,03,2C,00,00,00,00,00,00,00,01,10,00,00,00,00,00,00,00,00,00,01,01,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,96,9C);
2023-05-26;23:50:45.876;DriverRead;MBDRV: Response to read command OK (res=0, item='BMS', slave=247, addr=65535, func=3 (read holding registers), count=22, val1=0x0000, val2=0x0000;
2023-05-26;23:50:45.926;DriverRead;MBDRV: Requesting item='running_data', slave=247, addr=35100, func=3 (read holding registers), count=121;
2023-05-26;23:50:45.926;DriverVerbose;MBDRV: sent 8 bytes (F7,03,89,1C,00,79,7B,24);
2023-05-26;23:50:46.176;DriverVerbose;MBDRV: res=0, received 247 bytes (F7,03,F2,18,0C,07,0F,2C,17,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,64,00,05,13,8A,00,00,00,01,09,6F,00,06,13,8A,00,00,00,02,09,5D,00,06,13,8A,00,00,00,02,00,01,00,00,00,07,FF,FF,FF,C3,00,00,00,00,00,00,00,00,09,61,00,01,00,00,00,01,00,00,00,00,09,65,00,03,00,00,00,01,00,00,00,01,09,5D,00,02,00,00,00,01,00,00,00,00,00,00,00,29,00,00,00,0D,00,00,00,0B,00,00,00,01,00,00,00,43,00,01,00,CE,00,00,00,C5,40,20,;
2023-05-26;23:50:46.176;DriverRead;MBDRV: Response to read command OK (res=0, item='running_data', slave=247, addr=65535, func=3 (read holding registers), count=121, val1=0x180C, val2=0x070F;
2023-05-26;23:50:46.176;DriverRead;MBDRV: Requesting item='external_comm_data', slave=247, addr=36003, func=3 (read holding registers), count=40;
2023-05-26;23:50:46.176;DriverVerbose;MBDRV: sent 8 bytes (F7,03,8C,A3,00,28,8B,F0);
2023-05-26;23:50:46.276;DriverVerbose;MBDRV: res=0, received 85 bytes (F7,03,50,00,00,00,01,FF,D6,FF,F4,FF,F7,FF,C0,02,00,FF,27,FF,AB,FF,CC,FF,84,13,8A,41,20,00,00,48,8E,7C,40,FF,FF,FF,D6,FF,FF,FF,F4,FF,FF,FF,F7,FF,FF,FF,C0,00,00,00,B5,00,00,00,9F,00,00,00,AB,00,00,02,00,FF,FF,FF,41,FF,FF,FF,64,FF,FF,FF,57,FF,FF,FD,FC,25,D8);
2023-05-26;23:50:46.276;DriverRead;MBDRV: Response to read command OK (res=0, item='external_comm_data', slave=247, addr=65535, func=3 (read holding registers), count=40, val1=0x0000, val2=0x0001;
2023-05-26;23:50:46.276;DriverRead;MBDRV: Requesting item='BMS', slave=247, addr=37002, func=3 (read holding registers), count=22;
2023-05-26;23:50:46.276;DriverVerbose;MBDRV: sent 8 bytes (F7,03,90,8A,00,16,DC,78);
2023-05-26;23:50:46.376;DriverVerbose;MBDRV: res=0, received 49 bytes (F7,03,2C,00,00,00,00,00,00,00,01,10,00,00,00,00,00,00,00,00,00,01,01,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,96,9C);
2023-05-26;23:50:46.376;DriverRead;MBDRV: Response to read command OK (res=0, item='BMS', slave=247, addr=65535, func=3 (read holding registers), count=22, val1=0x0000, val2=0x0000;
2023-05-26;23:50:46.426;DriverRead;MBDRV: Requesting item='running_data', slave=247, addr=35100, func=3 (read holding registers), count=121;
2023-05-26;23:50:46.426;DriverVerbose;MBDRV: sent 8 bytes (F7,03,89,1C,00,79,7B,24);
2023-05-26;23:50:46.676;DriverVerbose;MBDRV: res=0, received 247 bytes (F7,03,F2,18,0C,07,0F,2C,18,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,65,00,05,13,8A,00,00,00,02,09,6C,00,06,13,8B,00,00,00,02,09,5E,00,06,13,8A,00,00,00,01,00,01,00,00,00,07,FF,FF,FF,C0,00,00,00,00,00,00,00,00,09,61,00,02,00,00,00,01,00,00,00,00,09,66,00,03,00,00,00,01,00,00,00,01,09,5E,00,02,00,00,00,01,00,00,00,00,00,00,00,2C,00,00,00,0D,00,00,00,0A,00,00,00,00,00,00,00,47,00,01,00,CE,00,00,00,C5,40,20,;
2023-05-26;23:50:46.676;DriverRead;MBDRV: Response to read command OK (res=0, item='running_data', slave=247, addr=65535, func=3 (read holding registers), count=121, val1=0x180C, val2=0x070F;
2023-05-26;23:50:46.676;DriverRead;MBDRV: Requesting item='external_comm_data', slave=247, addr=36003, func=3 (read holding registers), count=40;
2023-05-26;23:50:46.676;DriverVerbose;MBDRV: sent 8 bytes (F7,03,8C,A3,00,28,8B,F0);
2023-05-26;23:50:46.776;DriverVerbose;MBDRV: res=0, received 85 bytes (F7,03,50,00,00,00,01,FF,DA,FF,F3,FF,F8,FF,C4,02,03,FF,2A,FF,AD,FF,C9,FF,86,13,8A,41,20,00,00,48,8E,7C,40,FF,FF,FF,DA,FF,FF,FF,F3,FF,FF,FF,F8,FF,FF,FF,C4,00,00,00,B4,00,00,00,A1,00,00,00,AC,00,00,02,03,FF,FF,FF,42,FF,FF,FF,62,FF,FF,FF,57,FF,FF,FD,FA,37,BA);
2023-05-26;23:50:46.776;DriverRead;MBDRV: Response to read command OK (res=0, item='external_comm_data', slave=247, addr=65535, func=3 (read holding registers), count=40, val1=0x0000, val2=0x0001;
2023-05-26;23:50:46.776;DriverRead;MBDRV: Requesting item='BMS', slave=247, addr=37002, func=3 (read holding registers), count=22;
2023-05-26;23:50:46.776;DriverVerbose;MBDRV: sent 8 bytes (F7,03,90,8A,00,16,DC,78);
2023-05-26;23:50:46.876;DriverVerbose;MBDRV: res=0, received 49 bytes (F7,03,2C,00,00,00,00,00,00,00,01,10,00,00,00,00,00,00,00,00,00,01,01,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,96,9C);
2023-05-26;23:50:46.876;DriverRead;MBDRV: Response to read command OK (res=0, item='BMS', slave=247, addr=65535, func=3 (read holding registers), count=22, val1=0x0000, val2=0x0000;
2023-05-26;23:50:46.926;DriverRead;MBDRV: Requesting item='running_data', slave=247, addr=35100, func=3 (read holding registers), count=121;
2023-05-26;23:50:46.926;DriverVerbose;MBDRV: sent 8 bytes (F7,03,89,1C,00,79,7B,24);
2023-05-26;23:50:47.176;DriverVerbose;MBDRV: res=0, received 247 bytes (F7,03,F2,18,0C,07,0F,2C,18,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,68,00,05,13,8A,00,00,00,01,09,6B,00,06,13,8A,00,00,00,02,09,5E,00,06,13,8A,00,00,00,01,00,01,00,00,00,08,FF,FF,FF,C4,00,00,00,00,00,00,00,00,09,61,00,02,00,00,00,01,00,00,00,00,09,66,00,03,00,00,00,01,00,00,00,00,09,5D,00,02,00,00,00,01,00,00,00,00,00,00,00,27,00,00,00,0F,00,00,00,09,00,00,00,01,00,00,00,43,00,01,00,CE,00,00,00,C5,40,20,;
2023-05-26;23:50:47.176;DriverRead;MBDRV: Response to read command OK (res=0, item='running_data', slave=247, addr=65535, func=3 (read holding registers), count=121, val1=0x180C, val2=0x070F;
2023-05-26;23:50:47.176;DriverRead;MBDRV: Requesting item='external_comm_data', slave=247, addr=36003, func=3 (read holding registers), count=40;
2023-05-26;23:50:47.176;DriverVerbose;MBDRV: sent 8 bytes (F7,03,8C,A3,00,28,8B,F0);
2023-05-26;23:50:47.276;DriverVerbose;MBDRV: res=0, received 85 bytes (F7,03,50,00,00,00,01,FF,DA,FF,F3,FF,F7,FF,C3,01,FF,FF,33,FF,AC,FF,CA,FF,89,13,8A,41,20,00,00,48,8E,7C,40,FF,FF,FF,DA,FF,FF,FF,F3,FF,FF,FF,F7,FF,FF,FF,C3,00,00,00,B5,00,00,00,9E,00,00,00,AB,00,00,01,FF,FF,FF,FF,42,FF,FF,FF,64,FF,FF,FF,57,FF,FF,FD,FD,06,45);
2023-05-26;23:50:47.276;DriverRead;MBDRV: Response to read command OK (res=0, item='external_comm_data', slave=247, addr=65535, func=3 (read holding registers), count=40, val1=0x0000, val2=0x0001;
2023-05-26;23:50:47.276;DriverRead;MBDRV: Requesting item='BMS', slave=247, addr=37002, func=3 (read holding registers), count=22;
2023-05-26;23:50:47.276;DriverVerbose;MBDRV: sent 8 bytes (F7,03,90,8A,00,16,DC,78);
2023-05-26;23:50:47.376;DriverVerbose;MBDRV: res=0, received 49 bytes (F7,03,2C,00,00,00,00,00,00,00,01,10,00,00,00,00,00,00,00,00,00,01,01,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,96,9C);
2023-05-26;23:50:47.376;DriverRead;MBDRV: Response to read command OK (res=0, item='BMS', slave=247, addr=65535, func=3 (read holding registers), count=22, val1=0x0000, val2=0x0000;
2023-05-26;23:50:47.426;DriverRead;MBDRV: Requesting item='running_data', slave=247, addr=35100, func=3 (read holding registers), count=121;
2023-05-26;23:50:47.426;DriverVerbose;MBDRV: sent 8 bytes (F7,03,89,1C,00,79,7B,24);
2023-05-26;23:50:47.676;DriverVerbose;MBDRV: res=0, received 247 bytes (F7,03,F2,18,0C,07,0F,2C,19,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,65,00,05,13,8D,00,00,00,01,09,70,00,06,13,8C,00,00,00,02,09,5F,00,06,13,8C,00,00,00,01,00,01,00,00,00,07,FF,FF,FF,C3,00,00,00,00,00,00,00,00,09,61,00,02,00,00,00,01,00,00,00,00,09,65,00,03,00,00,00,01,00,00,00,01,09,5E,00,02,00,00,00,01,00,00,00,01,00,00,00,27,00,00,00,0E,00,00,00,09,00,00,00,01,00,00,00,43,00,01,00,CE,00,00,00,C5,40,20,;
2023-05-26;23:50:47.676;DriverRead;MBDRV: Response to read command OK (res=0, item='running_data', slave=247, addr=65535, func=3 (read holding registers), count=121, val1=0x180C, val2=0x070F;
2023-05-26;23:50:47.676;DriverRead;MBDRV: Requesting item='external_comm_data', slave=247, addr=36003, func=3 (read holding registers), count=40;
2023-05-26;23:50:47.676;DriverVerbose;MBDRV: sent 8 bytes (F7,03,8C,A3,00,28,8B,F0);
2023-05-26;23:50:47.776;DriverVerbose;MBDRV: res=0, received 85 bytes (F7,03,50,00,00,00,01,FF,DB,FF,F3,FF,F7,FF,C5,01,FF,FF,38,FF,AB,FF,CA,FF,8B,13,8A,41,20,00,00,48,8E,7C,40,FF,FF,FF,DB,FF,FF,FF,F3,FF,FF,FF,F7,FF,FF,FF,C5,00,00,00,B5,00,00,00,9E,00,00,00,AB,00,00,01,FF,FF,FF,FF,42,FF,FF,FF,64,FF,FF,FF,57,FF,FF,FD,FC,50,7C);
2023-05-26;23:50:47.776;DriverRead;MBDRV: Response to read command OK (res=0, item='external_comm_data', slave=247, addr=65535, func=3 (read holding registers), count=40, val1=0x0000, val2=0x0001;
2023-05-26;23:50:47.776;DriverRead;MBDRV: Requesting item='BMS', slave=247, addr=37002, func=3 (read holding registers), count=22;
2023-05-26;23:50:47.776;DriverVerbose;MBDRV: sent 8 bytes (F7,03,90,8A,00,16,DC,78);
2023-05-26;23:50:47.876;DriverVerbose;MBDRV: res=0, received 49 bytes (F7,03,2C,00,00,00,00,00,00,00,01,10,00,00,00,00,00,00,00,00,00,01,01,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,96,9C);
2023-05-26;23:50:47.876;DriverRead;MBDRV: Response to read command OK (res=0, item='BMS', slave=247, addr=65535, func=3 (read holding registers), count=22, val1=0x0000, val2=0x0000;
2023-05-26;23:50:47.926;DriverRead;MBDRV: Requesting item='running_data', slave=247, addr=35100, func=3 (read holding registers), count=121;
2023-05-26;23:50:47.926;DriverVerbose;MBDRV: sent 8 bytes (F7,03,89,1C,00,79,7B,24);
2023-05-26;23:50:48.176;DriverVerbose;MBDRV: res=0, received 247 bytes (F7,03,F2,18,0C,07,0F,2C,19,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,69,00,05,13,8C,00,00,00,01,09,70,00,06,13,8A,00,00,00,02,09,5F,00,06,13,8B,00,00,00,01,00,01,00,00,00,07,FF,FF,FF,C5,00,00,00,00,00,00,00,00,09,62,00,02,00,00,00,01,00,00,00,00,09,66,00,03,00,00,00,01,00,00,00,00,09,5E,00,02,00,00,00,01,00,00,00,00,00,00,00,26,00,00,00,0F,00,00,00,0A,00,00,00,01,00,00,00,41,00,01,00,CE,00,00,00,C5,40,20,;
2023-05-26;23:50:48.176;DriverRead;MBDRV: Response to read command OK (res=0, item='running_data', slave=247, addr=65535, func=3 (read holding registers), count=121, val1=0x180C, val2=0x070F;
2023-05-26;23:50:48.176;DriverRead;MBDRV: Requesting item='external_comm_data', slave=247, addr=36003, func=3 (read holding registers), count=40;
2023-05-26;23:50:48.176;DriverVerbose;MBDRV: sent 8 bytes (F7,03,8C,A3,00,28,8B,F0);
2023-05-26;23:50:48.276;DriverVerbose;MBDRV: res=0, received 85 bytes (F7,03,50,00,00,00,01,FF,DB,FF,F4,FF,F7,FF,C5,01,FF,FF,3C,FF,AA,FF,C9,FF,8C,13,8A,41,20,00,00,48,8E,7C,40,FF,FF,FF,DB,FF,FF,FF,F4,FF,FF,FF,F7,FF,FF,FF,C5,00,00,00,B3,00,00,00,A0,00,00,00,AA,00,00,01,FF,FF,FF,FF,42,FF,FF,FF,64,FF,FF,FF,57,FF,FF,FD,FC,F5,C9);
2023-05-26;23:50:48.276;DriverRead;MBDRV: Response to read command OK (res=0, item='external_comm_data', slave=247, addr=65535, func=3 (read holding registers), count=40, val1=0x0000, val2=0x0001;
2023-05-26;23:50:48.276;DriverRead;MBDRV: Requesting item='BMS', slave=247, addr=37002, func=3 (read holding registers), count=22;
2023-05-26;23:50:48.276;DriverVerbose;MBDRV: sent 8 bytes (F7,03,90,8A,00,16,DC,78);
2023-05-26;23:50:48.376;DriverVerbose;MBDRV: res=0, received 49 bytes (F7,03,2C,00,00,00,00,00,00,00,01,10,00,00,00,00,00,00,00,00,00,01,01,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,96,9C);
2023-05-26;23:50:48.376;DriverRead;MBDRV: Response to read command OK (res=0, item='BMS', slave=247, addr=65535, func=3 (read holding registers), count=22, val1=0x0000, val2=0x0000;
2023-05-26;23:50:48.426;DriverRead;MBDRV: Requesting item='running_data', slave=247, addr=35100, func=3 (read holding registers), count=121;
2023-05-26;23:50:48.426;DriverVerbose;MBDRV: sent 8 bytes (F7,03,89,1C,00,79,7B,24);
2023-05-26;23:50:48.676;DriverVerbose;MBDRV: res=0, received 247 bytes (F7,03,F2,18,0C,07,0F,2C,1A,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,64,00,05,13,8A,00,00,00,01,09,6B,00,06,13,8B,00,00,00,02,09,5E,00,06,13,8B,00,00,00,02,00,01,00,00,00,07,FF,FF,FF,C4,00,00,00,00,00,00,00,00,09,60,00,02,00,00,00,01,00,00,00,00,09,65,00,03,00,00,00,01,00,00,00,00,09,5D,00,02,00,00,00,01,00,00,00,00,00,00,00,27,00,00,00,0F,00,00,00,0B,00,00,00,00,00,00,00,43,00,01,00,CF,00,00,00,C5,40,20,;
2023-05-26;23:50:48.676;DriverRead;MBDRV: Response to read command OK (res=0, item='running_data', slave=247, addr=65535, func=3 (read holding registers), count=121, val1=0x180C, val2=0x070F;
2023-05-26;23:50:48.676;DriverRead;MBDRV: Requesting item='external_comm_data', slave=247, addr=36003, func=3 (read holding registers), count=40;
2023-05-26;23:50:48.676;DriverVerbose;MBDRV: sent 8 bytes (F7,03,8C,A3,00,28,8B,F0);
2023-05-26;23:50:48.776;DriverVerbose;MBDRV: res=0, received 85 bytes (F7,03,50,00,00,00,01,FF,DB,FF,F4,FF,F7,FF,C5,02,02,FF,3A,FF,AE,FF,CA,FF,8C,13,8B,41,20,00,00,48,8E,7C,40,FF,FF,FF,DB,FF,FF,FF,F4,FF,FF,FF,F7,FF,FF,FF,C5,00,00,00,B5,00,00,00,A0,00,00,00,AC,00,00,02,02,FF,FF,FF,42,FF,FF,FF,64,FF,FF,FF,57,FF,FF,FD,FC,FF,DD);
2023-05-26;23:50:48.776;DriverRead;MBDRV: Response to read command OK (res=0, item='external_comm_data', slave=247, addr=65535, func=3 (read holding registers), count=40, val1=0x0000, val2=0x0001;
2023-05-26;23:50:48.776;DriverRead;MBDRV: Requesting item='BMS', slave=247, addr=37002, func=3 (read holding registers), count=22;
2023-05-26;23:50:48.776;DriverVerbose;MBDRV: sent 8 bytes (F7,03,90,8A,00,16,DC,78);
2023-05-26;23:50:48.876;DriverVerbose;MBDRV: res=0, received 49 bytes (F7,03,2C,00,00,00,00,00,00,00,01,10,00,00,00,00,00,00,00,00,00,01,01,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,96,9C);
2023-05-26;23:50:48.876;DriverRead;MBDRV: Response to read command OK (res=0, item='BMS', slave=247, addr=65535, func=3 (read holding registers), count=22, val1=0x0000, val2=0x0000;
2023-05-26;23:50:48.926;DriverRead;MBDRV: Requesting item='running_data', slave=247, addr=35100, func=3 (read holding registers), count=121;
2023-05-26;23:50:48.926;DriverVerbose;MBDRV: sent 8 bytes (F7,03,89,1C,00,79,7B,24);
2023-05-26;23:50:49.176;DriverVerbose;MBDRV: res=0, received 247 bytes (F7,03,F2,18,0C,07,0F,2C,1A,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,09,64,00,05,13,8B,00,00,00,01,09,6B,00,06,13,8A,00,00,00,02,09,5D,00,06,13,8B,00,00,00,01,00,01,00,00,00,07,FF,FF,FF,C5,00,00,00,00,00,00,00,00,09,60,00,02,00,00,00,01,00,00,00,00,09,66,00,03,00,00,00,01,00,00,00,01,09,5D,00,02,00,00,00,01,00,00,00,01,00,00,00,26,00,00,00,0D,00,00,00,09,00,00,00,01,00,00,00,41,00,01,00,CF,00,00,00,C5,40,20,;
2023-05-26;23:50:49.176;DriverRead;MBDRV: Response to read command OK (res=0, item='running_data', slave=247, addr=65535, func=3 (read holding registers), count=121, val1=0x180C, val2=0x070F;
2023-05-26;23:50:49.176;DriverRead;MBDRV: Requesting item='external_comm_data', slave=247, addr=36003, func=3 (read holding registers), count=40;
2023-05-26;23:50:49.176;DriverVerbose;MBDRV: sent 8 bytes (F7,03,8C,A3,00,28,8B,F0);
2023-05-26;23:50:49.276;DriverVerbose;MBDRV: res=0, received 85 bytes (F7,03,50,00,00,00,01,FF,DB,FF,F3,FF,F8,FF,C5,02,00,FF,3B,FF,AE,FF,CD,FF,8E,13,8A,41,20,00,00,48,8E,7C,40,FF,FF,FF,DB,FF,FF,FF,F3,FF,FF,FF,F8,FF,FF,FF,C5,00,00,00,B4,00,00,00,9F,00,00,00,AB,00,00,02,00,FF,FF,FF,42,FF,FF,FF,64,FF,FF,FF,57,FF,FF,FD,FC,0C,DE);
2023-05-26;23:50:49.276;DriverRead;MBDRV: Response to read command OK (res=0, item='external_comm_data', slave=247, addr=65535, func=3 (read holding registers), count=40, val1=0x0000, val2=0x0001;
2023-05-26;23:50:49.276;DriverRead;MBDRV: Requesting item='BMS', slave=247, addr=37002, func=3 (read holding registers), count=22;
2023-05-26;23:50:49.276;DriverVerbose;MBDRV: sent 8 bytes (F7,03,90,8A,00,16,DC,78);
